"","ppg"
"9062",79.097885
"9063",78.75853
"9064",78.44846
"9065",78.167694
"9066",77.92111
"9067",77.71114
"9068",77.53048
"9069",77.37423
"9070",77.23506
"9071",77.10811
"9072",76.98604
"9073",76.86641
"9074",76.75899
"9075",76.65156
"9076",76.54902
"9077",76.439156
"9078",76.32441
"9079",76.20233
"9080",76.07538
"9081",75.95331
"9082",75.85321
"9083",75.83856
"9084",76.02411
"9085",76.5539
"9086",77.5256
"9087",78.922104
"9088",80.604256
"9089",82.33524
"9090",83.85138
"9091",84.95247
"9092",85.57992
"9093",85.785
"9094",85.68978
"9095",85.42855
"9096",85.11604
"9097",84.842606
"9098",84.63996
"9099",84.488594
"9100",84.349434
"9101",84.159
"9102",83.89044
"9103",83.543755
"9104",83.15312
"9105",82.76494
"9106",82.43046
"9107",82.159454
"9108",81.934845
"9109",81.73464
"9110",81.529564
"9111",81.29275
"9112",81.01198
"9113",80.69703
"9114",80.35523
"9115",79.99878
"9116",79.639885
"9117",79.293205
"9118",78.96849
"9119",78.66819
"9120",78.399635
"9121",78.16037
"9122",77.94797
"9123",77.75998
"9124",77.5964
"9125",77.44503
"9126",77.30343
"9127",77.171585
"9128",77.04219
"9129",76.92012
"9130",76.807816
"9131",76.71259
"9132",76.629585
"9133",76.55146
"9134",76.470894
"9135",76.37812
"9136",76.27314
"9137",76.1535
"9138",76.03143
"9139",75.90936
"9140",75.81415
"9141",75.78729
"9142",75.928894
"9143",76.38056
"9144",77.25216
"9145",78.555885
"9146",80.16724
"9147",81.866486
"9148",83.387505
"9149",84.52033
"9150",85.172195
"9151",85.38949
"9152",85.29916
"9153",85.04036
"9154",84.74494
"9155",84.49348
"9156",84.32502
"9157",84.22003
"9158",84.122375
"9159",83.97345
"9160",83.74151
"9161",83.43145
"9162",83.07988
"9163",82.74052
"9164",82.45487
"9165",82.23758
"9166",82.06424
"9167",81.90555
"9168",81.7322
"9169",81.5198
"9170",81.25613
"9171",80.95094
"9172",80.61646
"9173",80.26978
"9174",79.923096
"9175",79.588615
"9176",79.27856
"9177",78.995346
"9178",78.73899
"9179",78.5095
"9180",78.30442
"9181",78.12131
"9182",77.95529
"9183",77.79904
"9184",77.64767
"9185",77.49874
"9186",77.35226
"9187",77.208206
"9188",77.07393
"9189",76.946976
"9190",76.822464
"9191",76.697945
"9192",76.58076
"9193",76.46601
"9194",76.368355
"9195",76.28779
"9196",76.22919
"9197",76.18524
"9198",76.14862
"9199",76.112
"9200",76.070496
"9201",76.016785
"9202",75.948425
"9203",75.86786
"9204",75.78729
"9205",75.755554
"9206",75.88251
"9207",76.31953
"9208",77.18135
"9209",78.47776
"9210",80.08179
"9211",81.76883
"9212",83.27032
"9213",84.36652
"9214",84.97688
"9215",85.152664
"9216",85.01839
"9217",84.72297
"9218",84.39826
"9219",84.1297
"9220",83.9588
"9221",83.86603
"9222",83.790344
"9223",83.67803
"9224",83.49493
"9225",83.243454
"9226",82.96025
"9227",82.68925
"9228",82.4622
"9229",82.286415
"9230",82.13748
"9231",81.986115
"9232",81.80545
"9233",81.57595
"9234",81.30007
"9235",80.98024
"9236",80.62379
"9237",80.255135
"9238",79.88159
"9239",79.51293
"9240",79.166245
"9241",78.84642
"9242",78.56077
"9243",78.311745
"9244",78.09689
"9245",77.90646
"9246",77.738
"9247",77.58663
"9248",77.44747
"9249",77.32296
"9250",77.208206
"9251",77.10567
"9252",77.01045
"9253",76.91524
"9254",76.81758
"9255",76.71992
"9256",76.62226
"9257",76.524605
"9258",76.436714
"9259",76.36103
"9260",76.30244
"9261",76.25605
"9262",76.21698
"9263",76.175476
"9264",76.11444
"9265",76.03143
"9266",75.928894
"9267",75.81415
"9268",75.701836
"9269",75.61883
"9270",75.631035
"9271",75.85809
"9272",76.436714
"9273",77.44015
"9274",78.836655
"9275",80.465096
"9276",82.07889
"9277",83.424126
"9278",84.334785
"9279",84.77669
"9280",84.83284
"9281",84.63508
"9282",84.32014
"9283",84.000305
"9284",83.736626
"9285",83.55108
"9286",83.40948
"9287",83.27032
"9288",83.09453
"9289",82.865036
"9290",82.60136
"9291",82.34257
"9292",82.11795
"9293",81.93973
"9294",81.795685
"9295",81.6614
"9296",81.50515
"9297",81.31228
"9298",81.07301
"9299",80.79225
"9300",80.48463
"9301",80.164795
"9302",79.84009
"9303",79.52514
"9304",79.23216
"9305",78.96605
"9306",78.72434
"9307",78.51438
"9308",78.33372
"9309",78.170135
"9310",78.01633
"9311",77.8674
"9312",77.72579
"9313",77.58419
"9314",77.44991
"9315",77.31808
"9316",77.19844
"9317",77.07881
"9318",76.96651
"9319",76.85664
"9320",76.75166
"9321",76.65156
"9322",76.56367
"9323",76.48554
"9324",76.419624
"9325",76.36591
"9326",76.32441
"9327",76.29023
"9328",76.26093
"9329",76.23163
"9330",76.19501
"9331",76.15106
"9332",76.09735
"9333",76.04364
"9334",76.02899
"9335",76.155945
"9336",76.56611
"9337",77.38155
"9338",78.626686
"9339",80.2063
"9340",81.900665
"9341",83.441216
"9342",84.60578
"9343",85.29916
"9344",85.555504
"9345",85.49447
"9346",85.25765
"9347",84.964676
"9348",84.7132
"9349",84.542305
"9350",84.45197
"9351",84.39826
"9352",84.32746
"9353",84.18341
"9354",83.93927
"9355",83.617
"9356",83.25811
"9357",82.91875
"9358",82.62333
"9359",82.391396
"9360",82.2034
"9361",82.03006
"9362",81.84207
"9363",81.62722
"9364",81.373314
"9365",81.077896
"9366",80.7483
"9367",80.40162
"9368",80.045166
"9369",79.70336
"9370",79.39086
"9371",79.11253
"9372",78.873276
"9373",78.660866
"9374",78.470436
"9375",78.294655
"9376",78.13107
"9377",77.979706
"9378",77.84299
"9379",77.71847
"9380",77.60128
"9381",77.488976
"9382",77.37423
"9383",77.25704
"9384",77.137405
"9385",77.02266
"9386",76.910355
"9387",76.807816
"9388",76.71992
"9389",76.646675
"9390",76.5832
"9391",76.52949
"9392",76.47822
"9393",76.43183
"9394",76.385445
"9395",76.33906
"9396",76.29267
"9397",76.243835
"9398",76.19501
"9399",76.1413
"9400",76.09003
"9401",76.05829
"9402",76.104675
"9403",76.351265
"9404",76.944534
"9405",77.96506
"9406",79.381096
"9407",81.03395
"9408",82.67704
"9409",84.04425
"9410",84.96712
"9411",85.41146
"9412",85.46029
"9413",85.24788
"9414",84.91585
"9415",84.5716
"9416",84.29328
"9417",84.11261
"9418",84.01251
"9419",83.94171
"9420",83.844055
"9421",83.67315
"9422",83.4168
"9423",83.09453
"9424",82.74784
"9425",82.42802
"9426",82.161896
"9427",81.94461
"9428",81.76639
"9429",81.602806
"9430",81.42458
"9431",81.21217
"9432",80.95827
"9433",80.66773
"9434",80.35279
"9435",80.02319
"9436",79.69604
"9437",79.381096
"9438",79.09056
"9439",78.82445
"9440",78.590065
"9441",78.38743
"9442",78.21164
"9443",78.05295
"9444",77.91135
"9445",77.78195
"9446",77.659874
"9447",77.54513
"9448",77.42794
"9449",77.31075
"9450",77.19356
"9451",77.07637
"9452",76.95918
"9453",76.85176
"9454",76.749214
"9455",76.65888
"9456",76.575874
"9457",76.49531
"9458",76.422066
"9459",76.35859
"9460",76.299995
"9461",76.243835
"9462",76.19501
"9463",76.1535
"9464",76.112
"9465",76.07294
"9466",76.033875
"9467",76.0119
"9468",76.033875
"9469",76.17792
"9470",76.578316
"9471",77.35958
"9472",78.56809
"9473",80.11597
"9474",81.79813
"9475",83.34844
"9476",84.52766
"9477",85.21614
"9478",85.43343
"9479",85.296715
"9480",84.95003
"9481",84.53742
"9482",84.15167
"9483",83.8465
"9484",83.64141
"9485",83.509575
"9486",83.39483
"9487",83.250786
"9488",83.06523
"9489",82.83818
"9490",82.598915
"9491",82.37675
"9492",82.193634
"9493",82.04715
"9494",81.92264
"9495",81.79813
"9496",81.6614
"9497",81.495384
"9498",81.29519
"9499",81.06081
"9500",80.80446
"9501",80.53101
"9502",80.255135
"9503",79.98901
"9504",79.744865
"9505",79.517815
"9506",79.31274
"9507",79.13939
"9508",78.99779
"9509",78.88548
"9510",78.79515
"9511",78.7219
"9512",78.658424
"9513",78.59251
"9514",78.521706
"9515",78.44846
"9516",78.37522
"9517",78.29954
"9518",78.221405
"9519",78.150604
"9520",78.09201
"9521",78.04562
"9522",78.01633
"9523",78.00656
"9524",78.013885
"9525",78.04074
"9526",78.09445
"9527",78.167694
"9528",78.25315
"9529",78.34104
"9530",78.41917
"9531",78.47532
"9532",78.519264
"9533",78.59739
"9534",78.819565
"9535",79.32006
"9536",80.19409
"9537",81.43435
"9538",82.90166
"9539",84.36652
"9540",85.58724
"9541",86.383156
"9542",86.710304
"9543",86.63706
"9544",86.29282
"9545",85.80698
"9546",85.29183
"9547",84.81819
"9548",84.422676
"9549",84.09796
"9550",83.81476
"9551",83.55108
"9552",83.29473
"9553",83.0457
"9554",82.82353
"9555",82.64042
"9556",82.496376
"9557",82.37675
"9558",82.25468
"9559",82.11551
"9560",81.93973
"9561",81.722435
"9562",81.46853
"9563",81.1902
"9564",80.89723
"9565",80.59693
"9566",80.306404
"9567",80.025635
"9568",79.76196
"9569",79.52758
"9570",79.327385
"9571",79.16136
"9572",79.0222
"9573",78.90257
"9574",78.79515
"9575",78.692604
"9576",78.590065
"9577",78.49241
"9578",78.397194
"9579",78.29954
"9580",78.2092
"9581",78.12375
"9582",78.048065
"9583",77.98215
"9584",77.92844
"9585",77.874725
"9586",77.81857
"9587",77.75754
"9588",77.68917
"9589",77.61349
"9590",77.53292
"9591",77.454796
"9592",77.383995
"9593",77.3547
"9594",77.437706
"9595",77.7551
"9596",78.42893
"9597",79.483635
"9598",80.84596
"9599",82.33036
"9600",83.69756
"9601",84.732735
"9602",85.32357
"9603",85.489586
"9604",85.32601
"9605",84.962234
"9606",84.51789
"9607",84.09796
"9608",83.756165
"9609",83.509575
"9610",83.33135
"9611",83.175095
"9612",82.99687
"9613",82.76982
"9614",82.50614
"9615",82.230255
"9616",81.971466
"9617",81.75418
"9618",81.58083
"9619",81.42947
"9620",81.28298
"9621",81.12428
"9622",80.94118
"9623",80.72877
"9624",80.48951
"9625",80.23071
"9626",79.95972
"9627",79.68627
"9628",79.4226
"9629",79.17845
"9630",78.95384
"9631",78.75609
"9632",78.58518
"9633",78.44114
"9634",78.314186
"9635",78.20187
"9636",78.101776
"9637",78.011444
"9638",77.92844
"9639",77.84787
"9640",77.77463
"9641",77.70138
"9642",77.63058
"9643",77.55978
"9644",77.49142
"9645",77.4255
"9646",77.35958
"9647",77.29122
"9648",77.21797
"9649",77.137405
"9650",77.05684
"9651",76.97383
"9652",76.89082
"9653",76.82979
"9654",76.839554
"9655",77.015335
"9656",77.48409
"9657",78.32639
"9658",79.51537
"9659",80.919205
"9660",82.320595
"9661",83.492485
"9662",84.266426
"9663",84.60578
"9664",84.58625
"9665",84.334785
"9666",83.97833
"9667",83.62432
"9668",83.34356
"9669",83.158005
"9670",83.053024
"9671",82.97246
"9672",82.865036
"9673",82.68925
"9674",82.442665
"9675",82.14725
"9676",81.85672
"9677",81.602806
"9678",81.40505
"9679",81.25613
"9680",81.12428
"9681",80.98024
"9682",80.8069
"9683",80.59937
"9684",80.35523
"9685",80.09155
"9686",79.81079
"9687",79.5227
"9688",79.237045
"9689",78.96361
"9690",78.69993
"9691",78.46311
"9692",78.260475
"9693",78.09201
"9694",77.95529
"9695",77.85031
"9696",77.77463
"9697",77.71603
"9698",77.66964
"9699",77.62081
"9700",77.576866
"9701",77.53048
"9702",77.47921
"9703",77.42306
"9704",77.36446
"9705",77.30099
"9706",77.22041
"9707",77.12764
"9708",77.02266
"9709",76.91768
"9710",76.82002
"9711",76.76387
"9712",76.805374
"9713",77.049515
"9714",77.60616
"9715",78.51682
"9716",79.73266
"9717",81.10719
"9718",82.425575
"9719",83.48028
"9720",84.14679
"9721",84.420235
"9722",84.38117
"9723",84.15167
"9724",83.85382
"9725",83.580376
"9726",83.387505
"9727",83.28008
"9728",83.21904
"9729",83.1458
"9730",83.018845
"9731",82.81377
"9732",82.545204
"9733",82.25468
"9734",81.986115
"9735",81.76883
"9736",81.602806
"9737",81.47097
"9738",81.34646
"9739",81.20485
"9740",81.03639
"9741",80.82887
"9742",80.587166
"9743",80.323494
"9744",80.05005
"9745",79.77661
"9746",79.520256
"9747",79.27856
"9748",79.05638
"9749",78.85863
"9750",78.68772
"9751",78.536354
"9752",78.4094
"9753",78.30686
"9754",78.2092
"9755",78.116425
"9756",78.028534
"9757",77.943085
"9758",77.855194
"9759",77.769745
"9760",77.69405
"9761",77.61837
"9762",77.55245
"9763",77.488976
"9764",77.43282
"9765",77.37911
"9766",77.3254
"9767",77.264366
"9768",77.19844
"9769",77.12764
"9770",77.049515
"9771",76.97383
"9772",76.91524
"9773",76.91768
"9774",77.07393
"9775",77.51827
"9776",78.32395
"9777",79.48852
"9778",80.8777
"9779",82.28397
"9780",83.47051
"9781",84.263985
"9782",84.62287
"9783",84.613106
"9784",84.36652
"9785",84.01251
"9786",83.66827
"9787",83.404594
"9788",83.23857
"9789",83.12871
"9790",83.02373
"9791",82.86748
"9792",82.63554
"9793",82.34501
"9794",82.0325
"9795",81.739525
"9796",81.50027
"9797",81.31228
"9798",81.15358
"9799",81.004654
"9800",80.84596
"9801",80.65797
"9802",80.4358
"9803",80.177
"9804",79.8938
"9805",79.59594
"9806",79.30053
"9807",79.01732
"9808",78.76097
"9809",78.536354
"9810",78.34348
"9811",78.17746
"9812",78.03586
"9813",77.91135
"9814",77.803925
"9815",77.70138
"9816",77.60616
"9817",77.50851
"9818",77.41573
"9819",77.32052
"9820",77.23506
"9821",77.15694
"9822",77.086136
"9823",77.02266
"9824",76.964066
"9825",76.910355
"9826",76.8542
"9827",76.79561
"9828",76.72968
"9829",76.654
"9830",76.56611
"9831",76.470894
"9832",76.38056
"9833",76.3122
"9834",76.30732
"9835",76.46601
"9836",76.90791
"9837",77.713585
"9838",78.86595
"9839",80.24292
"9840",81.62234
"9841",82.777145
"9842",83.526665
"9843",83.83673
"9844",83.78058
"9845",83.492485
"9846",83.11406
"9847",82.77226
"9848",82.528114
"9849",82.391396
"9850",82.32792
"9851",82.27909
"9852",82.178986
"9853",82.00076
"9854",81.76395
"9855",81.50759
"9856",81.27566
"9857",81.09743
"9858",80.98268
"9859",80.907
"9860",80.84596
"9861",80.77028
"9862",80.67017
"9863",80.53101
"9864",80.35767
"9865",80.15503
"9866",79.940186
"9867",79.72289
"9868",79.51293
"9869",79.3225
"9870",79.149155
"9871",79.00023
"9872",78.870834
"9873",78.75853
"9874",78.66331
"9875",78.57786
"9876",78.502174
"9877",78.43626
"9878",78.37278
"9879",78.314186
"9880",78.25315
"9881",78.18967
"9882",78.12375
"9883",78.05295
"9884",77.977264
"9885",77.89426
"9886",77.81613
"9887",77.74532
"9888",77.679405
"9889",77.61837
"9890",77.56222
"9891",77.506065
"9892",77.44015
"9893",77.37423
"9894",77.30587
"9895",77.23262
"9896",77.16914
"9897",77.13252
"9898",77.18135
"9899",77.4255
"9900",77.98703
"9901",78.92943
"9902",80.20386
"9903",81.65896
"9904",83.053024
"9905",84.159
"9906",84.83528
"9907",85.067215
"9908",84.95247
"9909",84.63508
"9910",84.25178
"9911",83.90265
"9912",83.65362
"9913",83.50225
"9914",83.40948
"9915",83.31182
"9916",83.160446
"9917",82.92363
"9918",82.62089
"9919",82.2913
"9920",81.98367
"9921",81.7322
"9922",81.54421
"9923",81.39773
"9924",81.26833
"9925",81.129166
"9926",80.96559
"9927",80.76784
"9928",80.53834
"9929",80.28687
"9930",80.02319
"9931",79.75952
"9932",79.50561
"9933",79.26879
"9934",79.061264
"9935",78.87572
"9936",78.709694
"9937",78.56321
"9938",78.42893
"9939",78.30442
"9940",78.18967
"9941",78.082245
"9942",77.979706
"9943",77.88449
"9944",77.79172
"9945",77.70138
"9946",77.608604
"9947",77.51827
"9948",77.43038
"9949",77.347374
"9950",77.27169
"9951",77.208206
"9952",77.16182
"9953",77.12764
"9954",77.10567
"9955",77.086136
"9956",77.066605
"9957",77.04219
"9958",77.00313
"9959",76.94942
"9960",76.88838
"9961",76.822464
"9962",76.77608
"9963",76.807816
"9964",77.03487
"9965",77.576866
"9966",78.49241
"9967",79.727776
"9968",81.12428
"9969",82.442665
"9970",83.46319
"9971",84.054016
"9972",84.21271
"9973",84.04181
"9974",83.685356
"9975",83.2752
"9976",82.90654
"9977",82.63065
"9978",82.44755
"9979",82.320595
"9980",82.196075
"9981",82.03494
"9982",81.82498
"9983",81.58816
"9984",81.358665
"9985",81.17311
"9986",81.041275
"9987",80.9485
"9988",80.87038
"9989",80.7776
"9990",80.6482
"9991",80.47486
"9992",80.26246
"9993",80.02075
"9994",79.766846
"9995",79.517815
"9996",79.28588
"9997",79.078354
"9998",78.90257
"9999",78.75609
"10000",78.63645
"10001",78.54368
"10002",78.467995
"10003",78.40696
"10004",78.35081
"10005",78.30198
"10006",78.25559
"10007",78.204315
"10008",78.14328
"10009",78.07736
"10010",78.00656
"10011",77.93088
"10012",77.86252
"10013",77.80148
"10014",77.747765
"10015",77.69894
"10016",77.65255
"10017",77.5964
"10018",77.53536
"10019",77.471886
"10020",77.40353
"10021",77.332726
"10022",77.27413
"10023",77.23018
"10024",77.24971
"10025",77.40597
"10026",77.81857
"10027",78.572975
"10028",79.66674
"10029",80.98268
"10030",82.31327
"10031",83.43389
"10032",84.16876
"10033",84.46174
"10034",84.38117
"10035",84.054016
"10036",83.61944
"10037",83.1873
"10038",82.828415
"10039",82.57206
"10040",82.39872
"10041",82.25956
"10042",82.11551
"10043",81.93729
"10044",81.72732
"10045",81.514915
"10046",81.33425
"10047",81.197525
"10048",81.094986
"10049",81.01198
"10050",80.92409
"10051",80.814224
"10052",80.66529
"10053",80.48463
"10054",80.26978
"10055",80.03784
"10056",79.79614
"10057",79.55688
"10058",79.33471
"10059",79.12718
"10060",78.941635
"10061",78.78294
"10062",78.64866
"10063",78.536354
"10064",78.44602
"10065",78.3679
"10066",78.294655
"10067",78.23117
"10068",78.17258
"10069",78.118866
"10070",78.0676
"10071",78.01633
"10072",77.960175
"10073",77.908905
"10074",77.855194
"10075",77.80881
"10076",77.7673
"10077",77.730675
"10078",77.70382
"10079",77.68673
"10080",77.67208
"10081",77.65743
"10082",77.64034
"10083",77.611046
"10084",77.57198
"10085",77.523155
"10086",77.47921
"10087",77.471886
"10088",77.58907
"10089",77.95529
"10090",78.67307
"10091",79.75952
"10092",81.109634
"10093",82.52323
"10094",83.758606
"10095",84.62287
"10096",85.03792
"10097",85.05501
"10098",84.79866
"10099",84.41291
"10100",84.01251
"10101",83.685356
"10102",83.46075
"10103",83.33868
"10104",83.27032
"10105",83.192184
"10106",83.05058
"10107",82.82597
"10108",82.530556
"10109",82.20584
"10110",81.898224
"10111",81.64675
"10112",81.45632
"10113",81.31228
"10114",81.1902
"10115",81.06325
"10116",80.919205
"10117",80.74586
"10118",80.54322
"10119",80.323494
"10120",80.09155
"10121",79.85962
"10122",79.639885
"10123",79.43481
"10124",79.25414
"10125",79.09056
"10126",78.95384
"10127",78.839096
"10128",78.75609
"10129",78.69993
"10130",78.67063
"10131",78.64622
"10132",78.60227
"10133",78.5095
"10134",78.35569
"10135",78.14572
"10136",77.92111
"10137",77.71603
"10138",77.56466
"10139",77.46456
"10140",77.40597
"10141",77.3547
"10142",77.28878
"10143",77.19844
"10144",77.083694
"10145",76.94942
"10146",76.81026
"10147",76.67109
"10148",76.53925
"10149",76.42695
"10150",76.34882
"10151",76.30732
"10152",76.3122
"10153",76.39765
"10154",76.65156
"10155",77.188675
"10156",78.09201
"10157",79.35668
"10158",80.85817
"10159",82.38163
"10160",83.69512
"10161",84.62043
"10162",85.09895
"10163",85.17708
"10164",84.97688
"10165",84.62043
"10166",84.22003
"10167",83.861145
"10168",83.597466
"10169",83.43145
"10170",83.32403
"10171",83.2166
"10172",83.04814
"10173",82.78447
"10174",82.42802
"10175",82.022736
"10176",81.62234
"10177",81.28054
"10178",81.01686
"10179",80.82887
"10180",80.69947
"10181",80.601814
"10182",80.51392
"10183",80.41627
"10184",80.30396
"10185",80.17212
"10186",80.02319
"10187",79.8645
"10188",79.70092
"10189",79.551994
"10190",79.415276
"10191",79.293205
"10192",79.18822
"10193",79.10033
"10194",79.01732
"10195",78.93431
"10196",78.84154
"10197",78.73655
"10198",78.63401
"10199",78.53147
"10200",78.44602
"10201",78.380104
"10202",78.32639
"10203",78.28489
"10204",78.24826
"10205",78.21164
"10206",78.17746
"10207",78.14572
"10208",78.118866
"10209",78.09689
"10210",78.09201
"10211",78.10666
"10212",78.14572
"10213",78.2092
"10214",78.32639
"10215",78.56077
"10216",79.01488
"10217",79.766846
"10218",80.82887
"10219",82.1033
"10220",83.407036
"10221",84.52033
"10222",85.2723
"10223",85.609215
"10224",85.57748
"10225",85.29916
"10226",84.90608
"10227",84.508125
"10228",84.1712
"10229",83.92218
"10230",83.74151
"10231",83.59014
"10232",83.42901
"10233",83.23369
"10234",83.00664
"10235",82.76738
"10236",82.55497
"10237",82.39384
"10238",82.29374
"10239",82.23758
"10240",82.196075
"10241",82.13992
"10242",82.05203
"10243",81.917755
"10244",81.74441
"10245",81.54421
"10246",81.32937
"10247",81.109634
"10248",80.89967
"10249",80.70191
"10250",80.52125
"10251",80.35767
"10252",80.20874
"10253",80.07202
"10254",79.94263
"10255",79.82056
"10256",79.708244
"10257",79.605705
"10258",79.50805
"10259",79.41772
"10260",79.33715
"10261",79.26147
"10262",79.19066
"10263",79.1223
"10264",79.05638
"10265",78.98802
"10266",78.907455
"10267",78.81712
"10268",78.71702
"10269",78.61204
"10270",78.51194
"10271",78.44602
"10272",78.4802
"10273",78.712135
"10274",79.22728
"10275",80.03296
"10276",81.05348
"10277",82.13016
"10278",83.06767
"10279",83.70977
"10280",83.99054
"10281",83.946594
"10282",83.685356
"10283",83.31182
"10284",82.92607
"10285",82.6038
"10286",82.371864
"10287",82.213165
"10288",82.09354
"10289",81.96658
"10290",81.79813
"10291",81.58572
"10292",81.3489
"10293",81.1194
"10294",80.92897
"10295",80.78493
"10296",80.67506
"10297",80.5774
"10298",80.47242
"10299",80.34058
"10300",80.17944
"10301",79.9939
"10302",79.79614
"10303",79.59106
"10304",79.38842
"10305",79.19798
"10306",79.01488
"10307",78.84886
"10308",78.70237
"10309",78.572975
"10310",78.46311
"10311",78.363014
"10312",78.27512
"10313",78.19943
"10314",78.13107
"10315",78.0676
"10316",78.011444
"10317",77.960175
"10318",77.91379
"10319",77.874725
"10320",77.840546
"10321",77.80881
"10322",77.77463
"10323",77.738
"10324",77.696495
"10325",77.64767
"10326",77.591515
"10327",77.53048
"10328",77.467
"10329",77.420616
"10330",77.42306
"10331",77.54757
"10332",77.88937
"10333",78.521706
"10334",79.432365
"10335",80.51392
"10336",81.59792
"10337",82.49149
"10338",83.06035
"10339",83.2752
"10340",83.20439
"10341",82.95781
"10342",82.650185
"10343",82.374306
"10344",82.18143
"10345",82.08621
"10346",82.05936
"10347",82.04471
"10348",81.98123
"10349",81.81766
"10350",81.54177
"10351",81.19264
"10352",80.82399
"10353",80.48951
"10354",80.22095
"10355",80.02075
"10356",79.87427
"10357",79.75464
"10358",79.63744
"10359",79.50805
"10360",79.361565
"10361",79.19798
"10362",79.0222
"10363",78.83421
"10364",78.64866
"10365",78.467995
"10366",78.29954
"10367",78.150604
"10368",78.02121
"10369",77.91867
"10370",77.83078
"10371",77.76242
"10372",77.69894
"10373",77.6379
"10374",77.576866
"10375",77.52071
"10376",77.469444
"10377",77.42794
"10378",77.3962
"10379",77.38155
"10380",77.37423
"10381",77.37911
"10382",77.383995
"10383",77.3962
"10384",77.40353
"10385",77.41085
"10386",77.420616
"10387",77.43038
"10388",77.437706
"10389",77.44503
"10390",77.44259
"10391",77.4255
"10392",77.3962
"10393",77.35958
"10394",77.32296
"10395",77.31075
"10396",77.38888
"10397",77.65499
"10398",78.19699
"10399",79.046616
"10400",80.13306
"10401",81.30007
"10402",82.35233
"10403",83.10918
"10404",83.49493
"10405",83.54864
"10406",83.38018
"10407",83.11162
"10408",82.85527
"10409",82.6746
"10410",82.598915
"10411",82.60868
"10412",82.650185
"10413",82.66483
"10414",82.59647
"10415",82.43046
"10416",82.18143
"10417",81.89578
"10418",81.62966
"10419",81.4197
"10420",81.270775
"10421",81.160904
"10422",81.06813
"10423",80.96803
"10424",80.83864
"10425",80.68482
"10426",80.5066
"10427",80.308846
"10428",80.10132
"10429",79.8938
"10430",79.691154
"10431",79.500725
"10432",79.32983
"10433",79.17845
"10434",79.05394
"10435",78.94652
"10436",78.853745
"10437",78.77562
"10438",78.70237
"10439",78.62913
"10440",78.56321
"10441",78.49729
"10442",78.433815
"10443",78.37278
"10444",78.3093
"10445",78.24826
"10446",78.184784
"10447",78.12619
"10448",78.0676
"10449",78.009
"10450",77.95285
"10451",77.8967
"10452",77.84543
"10453",77.7966
"10454",77.747765
"10455",77.70382
"10456",77.662315
"10457",77.62325
"10458",77.576866
"10459",77.5256
"10460",77.47433
"10461",77.42794
"10462",77.40597
"10463",77.45968
"10464",77.68673
"10465",78.167694
"10466",78.93675
"10467",79.94263
"10468",81.04372
"10469",82.056915
"10470",82.80888
"10471",83.20439
"10472",83.26055
"10473",83.070114
"10474",82.75273
"10475",82.4036
"10476",82.10574
"10477",81.89334
"10478",81.77127
"10479",81.69802
"10480",81.62966
"10481",81.51736
"10482",81.34646
"10483",81.1194
"10484",80.87038
"10485",80.64576
"10486",80.47486
"10487",80.35279
"10488",80.26734
"10489",80.19409
"10490",80.10864
"10491",80.00366
"10492",79.87671
"10493",79.727776
"10494",79.56664
"10495",79.395744
"10496",79.217514
"10497",79.04906
"10498",78.89281
"10499",78.76097
"10500",78.65354
"10501",78.57542
"10502",78.5095
"10503",78.45335
"10504",78.40208
"10505",78.348366
"10506",78.2971
"10507",78.24582
"10508",78.19699
"10509",78.14816
"10510",78.09689
"10511",78.04562
"10512",77.99191
"10513",77.9382
"10514",77.891815
"10515",77.84787
"10516",77.80881
"10517",77.77707
"10518",77.75021
"10519",77.72579
"10520",77.70382
"10521",77.68917
"10522",77.69161
"10523",77.70626
"10524",77.72823
"10525",77.74532
"10526",77.75998
"10527",77.76242
"10528",77.7551
"10529",77.738
"10530",77.71847
"10531",77.70138
"10532",77.72579
"10533",77.88205
"10534",78.28001
"10535",78.98314
"10536",79.96216
"10537",81.092545
"10538",82.178986
"10539",83.02861
"10540",83.51934
"10541",83.63897
"10542",83.475395
"10543",83.1458
"10544",82.76494
"10545",82.41337
"10546",82.15457
"10547",81.99588
"10548",81.92264
"10549",81.89334
"10550",81.85184
"10551",81.75662
"10552",81.59304
"10553",81.38552
"10554",81.16579
"10555",80.97536
"10556",80.8362
"10557",80.74586
"10558",80.68238
"10559",80.618904
"10560",80.54078
"10561",80.43824
"10562",80.31129
"10563",80.16235
"10564",80.00122
"10565",79.83765
"10566",79.676506
"10567",79.5227
"10568",79.38842
"10569",79.26879
"10570",79.17357
"10571",79.09544
"10572",79.03441
"10573",78.98558
"10574",78.94408
"10575",78.907455
"10576",78.873276
"10577",78.84398
"10578",78.819565
"10579",78.802475
"10580",78.78294
"10581",78.76097
"10582",78.729225
"10583",78.69016
"10584",78.64622
"10585",78.60471
"10586",78.57053
"10587",78.54368
"10588",78.52659
"10589",78.51438
"10590",78.50706
"10591",78.504616
"10592",78.50706
"10593",78.51194
"10594",78.52415
"10595",78.53391
"10596",78.538795
"10597",78.538795
"10598",78.52903
"10599",78.504616
"10600",78.46555
"10601",78.433815
"10602",78.44846
"10603",78.59739
"10604",78.98314
"10605",79.66674
"10606",80.61402
"10607",81.705345
"10608",82.75273
"10609",83.57061
"10610",84.03693
"10611",84.14435
"10612",83.966125
"10613",83.614555
"10614",83.20683
"10615",82.83086
"10616",82.54276
"10617",82.3621
