"","ppg"
"16503",77.36202
"16504",77.21797
"16505",77.08858
"16506",76.961624
"16507",76.83711
"16508",76.71992
"16509",76.60273
"16510",76.50263
"16511",76.48554
"16512",76.6833
"16513",77.24727
"16514",78.26536
"16515",79.68871
"16516",81.37087
"16517",83.075
"16518",84.54963
"16519",85.6141
"16520",86.21713
"16521",86.3856
"16522",86.185394
"16523",85.70199
"16524",85.03548
"16525",84.28596
"16526",83.53887
"16527",82.86015
"16528",82.27665
"16529",81.795685
"16530",81.39773
"16531",81.06813
"16532",80.78981
"16533",80.56275
"16534",80.38941
"16535",80.272224
"16536",80.2063
"16537",80.177
"16538",80.16968
"16539",80.15747
"16540",80.12573
"16541",80.05737
"16542",79.937744
"16543",79.77173
"16544",79.55932
"16545",79.30541
"16546",79.027084
"16547",78.73411
"16548",78.433815
"16549",78.135956
"16550",77.85275
"16551",77.58419
"16552",77.34005
"16553",77.117874
"16554",76.927444
"16555",76.76875
"16556",76.64423
"16557",76.54902
"16558",76.47578
"16559",76.41718
"16560",76.368355
"16561",76.317085
"16562",76.26826
"16563",76.2121
"16564",76.16571
"16565",76.1828
"16566",76.40009
"16567",76.98604
"16568",78.0383
"16569",79.537346
"16570",81.32693
"16571",83.175095
"16572",84.8011
"16573",86.00229
"16574",86.712746
"16575",86.959335
"16576",86.80553
"16577",86.33677
"16578",85.65804
"16579",84.874344
"16580",84.07355
"16581",83.33135
"16582",82.69657
"16583",82.176544
"16584",81.761505
"16585",81.42214
"16586",81.13893
"16587",80.89723
"16588",80.69703
"16589",80.5359
"16590",80.41871
"16591",80.33814
"16592",80.27955
"16593",80.22827
"16594",80.16724
"16595",80.076904
"16596",79.94995
"16597",79.781494
"16598",79.569084
"16599",79.31762
"16600",79.03929
"16601",78.73899
"16602",78.42405
"16603",78.10666
"16604",77.79416
"16605",77.49386
"16606",77.21309
"16607",76.95918
"16608",76.72968
"16609",76.52949
"16610",76.35859
"16611",76.22186
"16612",76.11444
"16613",76.03876
"16614",75.98505
"16615",75.95087
"16616",75.92157
"16617",75.894714
"16618",75.86542
"16619",75.8288
"16620",75.792175
"16621",75.81659
"16622",76.04608
"16623",76.66621
"16624",77.77951
"16625",79.35912
"16626",81.23903
"16627",83.16777
"16628",84.859695
"16629",86.10483
"16630",86.84215
"16631",87.098495
"16632",86.93004
"16633",86.4271
"16634",85.697105
"16635",84.84749
"16636",83.983215
"16637",83.18242
"16638",82.48661
"16639",81.90799
"16640",81.43923
"16641",81.058365
"16642",80.76051
"16643",80.533455
"16644",80.37965
"16645",80.29664
"16646",80.27955
"16647",80.30152
"16648",80.34058
"16649",80.36744
"16650",80.36256
"16651",80.30396
"16652",80.181885
"16653",79.99878
"16654",79.76929
"16655",79.49584
"16656",79.19554
"16657",78.87572
"16658",78.553444
"16659",78.238495
"16660",77.9382
"16661",77.662315
"16662",77.41329
"16663",77.18623
"16664",76.978714
"16665",76.788284
"16666",76.612495
"16667",76.44892
"16668",76.29267
"16669",76.14862
"16670",76.02411
"16671",75.98016
"16672",76.15106
"16673",76.70283
"16674",77.738
"16675",79.22484
"16676",81.01198
"16677",82.85771
"16678",84.48615
"16679",85.68978
"16680",86.39292
"16681",86.624855
"16682",86.44419
"16683",85.94125
"16684",85.2137
"16685",84.36408
"16686",83.48516
"16687",82.650185
"16688",81.898224
"16689",81.25613
"16690",80.72144
"16691",80.29664
"16692",79.974365
"16693",79.75952
"16694",79.64477
"16695",79.62035
"16696",79.66674
"16697",79.74975
"16698",79.84009
"16699",79.89868
"16700",79.90845
"16701",79.852295
"16702",79.72289
"16703",79.5227
"16704",79.26635
"16705",78.96849
"16706",78.64866
"16707",78.32151
"16708",77.996796
"16709",77.68917
"16710",77.39864
"16711",77.134964
"16712",76.89815
"16713",76.68818
"16714",76.490425
"16715",76.30488
"16716",76.12665
"16717",75.945984
"16718",75.775085
"16719",75.66033
"16720",75.72869
"16721",76.16083
"16722",77.103226
"16723",78.55833
"16724",80.38941
"16725",82.3621
"16726",84.18097
"16727",85.59457
"16728",86.502785
"16729",86.905624
"16730",86.86656
"16731",86.45884
"16732",85.78256
"16733",84.947586
"16734",84.05646
"16735",83.194626
"16736",82.423134
"16737",81.76395
"16738",81.214615
"16739",80.762955
"16740",80.40406
"16741",80.128174
"16742",79.9353
"16743",79.82788
"16744",79.7937
"16745",79.81079
"16746",79.84985
"16747",79.87915
"16748",79.87915
"16749",79.83032
"16750",79.72045
"16751",79.551994
"16752",79.327385
"16753",79.05882
"16754",78.75609
"16755",78.433815
"16756",78.10666
"16757",77.789276
"16758",77.49386
"16759",77.225296
"16760",76.98848
"16761",76.773636
"16762",76.5832
"16763",76.404976
"16764",76.23895
"16765",76.08026
"16766",75.92401
"16767",75.772644
"16768",75.64324
"16769",75.613945
"16770",75.84589
"16771",76.51728
"16772",77.71603
"16773",79.381096
"16774",81.341576
"16775",83.32403
"16776",85.03792
"16777",86.2855
"16778",87.00328
"16779",87.22789
"16780",87.02037
"16781",86.47837
"16782",85.71908
"16783",84.86458
"16784",84.01495
"16785",83.245895
"16786",82.59647
"16787",82.06912
"16788",81.63943
"16789",81.28298
"16790",80.97536
"16791",80.709236
"16792",80.48951
"16793",80.325935
"16794",80.21362
"16795",80.14038
"16796",80.08911
"16797",80.04028
"16798",79.96704
"16799",79.8645
"16800",79.72045
"16801",79.53002
"16802",79.30297
"16803",79.044174
"16804",78.75609
"16805",78.44602
"16806",78.12863
"16807",77.81369
"16808",77.51095
"16809",77.23018
"16810",76.97627
"16811",76.75166
"16812",76.5539
"16813",76.385445
"16814",76.243835
"16815",76.12665
"16816",76.02411
"16817",75.928894
"16818",75.83124
"16819",75.733574
"16820",75.64568
"16821",75.62127
"16822",75.79462
"16823",76.3415
"16824",77.37179
"16825",78.88304
"16826",80.73853
"16827",82.70878
"16828",84.508125
"16829",85.909515
"16830",86.81041
"16831",87.20592
"16832",87.15465
"16833",86.73472
"16834",86.056
"16835",85.243
"16836",84.4007
"16837",83.60967
"16838",82.92607
"16839",82.357216
"16840",81.88846
"16841",81.49294
"16842",81.15602
"16843",80.86305
"16844",80.61402
"16845",80.41627
"16846",80.2649
"16847",80.16235
"16848",80.08911
"16849",80.0354
"16850",79.974365
"16851",79.89136
"16852",79.77173
"16853",79.60815
"16854",79.395744
"16855",79.14671
"16856",78.86107
"16857",78.553444
"16858",78.22873
"16859",77.8967
"16860",77.57198
"16861",77.261925
"16862",76.978714
"16863",76.732124
"16864",76.52216
"16865",76.34394
"16866",76.20233
"16867",76.087585
"16868",75.98993
"16869",75.90448
"16870",75.8288
"16871",75.755554
"16872",75.684746
"16873",75.62371
"16874",75.60418
"16875",75.733574
"16876",76.16327
"16877",77.02754
"16878",78.35081
"16879",80.03784
"16880",81.87869
"16881",83.60967
"16882",84.99397
"16883",85.89731
"16884",86.30503
"16885",86.26597
"16886",85.855804
"16887",85.18196
"16888",84.3592
"16889",83.49981
"16890",82.68925
"16891",81.97879
"16892",81.38796
"16893",80.89967
"16894",80.49683
"16895",80.16968
"16896",79.91577
"16897",79.73022
"16898",79.61547
"16899",79.5642
"16900",79.554436
"16901",79.56664
"16902",79.569084
"16903",79.54955
"16904",79.49096
"16905",79.378654
"16906",79.21263
"16907",79.00267
"16908",78.75853
"16909",78.485085
"16910",78.19211
"16911",77.89914
"16912",77.61837
"16913",77.35958
"16914",77.12764
"16915",76.92256
"16916",76.74433
"16917",76.578316
"16918",76.42451
"16919",76.27558
"16920",76.12909
"16921",75.98749
"16922",75.85809
"16923",75.775085
"16924",75.83612
"16925",76.1828
"16926",76.93477
"16927",78.116425
"16928",79.635
"16929",81.29763
"16930",82.85039
"16931",84.068665
"16932",84.825516
"16933",85.1136
"16934",84.98909
"16935",84.542305
"16936",83.878235
"16937",83.104294
"16938",82.30839
"16939",81.56863
"16940",80.92653
"16941",80.38941
"16942",79.94995
"16943",79.59838
"16944",79.31762
"16945",79.10277
"16946",78.958725
"16947",78.89281
"16948",78.89525
"16949",78.94652
"16950",79.0222
"16951",79.08812
"16952",79.12474
"16953",79.10521
"16954",79.01976
"16955",78.87572
"16956",78.677956
"16957",78.44114
"16958",78.1799
"16959",77.908905
"16960",77.642784
"16961",77.39132
"16962",77.16426
"16963",76.961624
"16964",76.790726
"16965",76.64912
"16966",76.52949
"16967",76.422066
"16968",76.32441
"16969",76.23407
"16970",76.14618
"16971",76.06073
"16972",75.99237
"16973",76.0119
"16974",76.25117
"16975",76.86153
"16976",77.91867
"16977",79.36645
"16978",81.041275
"16979",82.69901
"16980",84.07843
"16981",85.013504
"16982",85.46029
"16983",85.46761
"16984",85.118484
"16985",84.51789
"16986",83.773254
"16987",82.98955
"16988",82.25712
"16989",81.62234
"16990",81.109634
"16991",80.706795
"16992",80.396736
"16993",80.15259
"16994",79.95972
"16995",79.81079
"16996",79.7058
"16997",79.65453
"16998",79.64477
"16999",79.6643
"17000",79.693596
"17001",79.71557
"17002",79.708244
"17003",79.65453
"17004",79.55688
"17005",79.412834
"17006",79.22484
"17007",79.00755
"17008",78.77318
"17009",78.52415
"17010",78.27512
"17011",78.03342
"17012",77.81125
"17013",77.60372
"17014",77.418175
"17015",77.25948
"17016",77.13008
"17017",77.02998
"17018",76.95918
"17019",76.91524
"17020",76.88838
"17021",76.86641
"17022",76.839554
"17023",76.81026
"17024",76.773636
"17025",76.73701
"17026",76.749214
"17027",76.91524
"17028",77.3962
"17029",78.29954
"17030",79.62035
"17031",81.22682
"17032",82.899216
"17033",84.37629
"17034",85.44808
"17035",86.03403
"17036",86.168304
"17037",85.926605
"17038",85.399254
"17039",84.698555
"17040",83.92706
"17041",83.175095
"17042",82.5037
"17043",81.95438
"17044",81.52468
"17045",81.19264
"17046",80.93141
"17047",80.71656
"17048",80.533455
"17049",80.377205
"17050",80.257576
"17051",80.181885
"17052",80.14526
"17053",80.1355
"17054",80.13794
"17055",80.130615
"17056",80.10132
"17057",80.03296
"17058",79.92798
"17059",79.78638
"17060",79.61303
"17061",79.40795
"17062",79.18089
"17063",78.94652
"17064",78.70725
"17065",78.47532
"17066",78.25803
"17067",78.06271
"17068",77.89426
"17069",77.75021
"17070",77.6379
"17071",77.55001
"17072",77.48165
"17073",77.420616
"17074",77.366905
"17075",77.315636
"17076",77.264366
"17077",77.21553
"17078",77.1667
"17079",77.120316
"17080",77.10811
"17081",77.23262
"17082",77.645226
"17083",78.470436
"17084",79.71313
"17085",81.26101
"17086",82.896774
"17087",84.36408
"17088",85.4432
"17089",86.048676
"17090",86.19516
"17091",85.96323
"17092",85.44808
"17093",84.754715
"17094",83.980774
"17095",83.21904
"17096",82.54032
"17097",81.97879
"17098",81.53933
"17099",81.20241
"17100",80.94606
"17101",80.73853
"17102",80.56275
"17103",80.41871
"17104",80.31373
"17105",80.24536
"17106",80.21362
"17107",80.2063
"17108",80.20874
"17109",80.2063
"17110",80.17944
"17111",80.12085
"17112",80.02075
"17113",79.886475
"17114",79.71801
"17115",79.52758
"17116",79.31518
"17117",79.09056
"17118",78.85863
"17119",78.63401
"17120",78.416725
"17121",78.21896
"17122",78.04562
"17123",77.90158
"17124",77.77951
"17125",77.68185
"17126",77.60128
"17127",77.53048
"17128",77.46456
"17129",77.39864
"17130",77.33761
"17131",77.29122
"17132",77.315636
"17133",77.54513
"17134",78.1091
"17135",79.080795
"17136",80.41627
"17137",81.9617
"17138",83.4876
"17139",84.75227
"17140",85.59701
"17141",85.980316
"17142",85.943695
"17143",85.56771
"17144",84.95247
"17145",84.19562
"17146",83.39971
"17147",82.63798
"17148",81.96658
"17149",81.409935
"17150",80.96315
"17151",80.61402
"17152",80.34547
"17153",80.147705
"17154",80.02075
"17155",79.95972
"17156",79.96216
"17157",80.008545
"17158",80.079346
"17159",80.147705
"17160",80.18921
"17161",80.19165
"17162",80.1355
"17163",80.028076
"17164",79.8645
"17165",79.6643
"17166",79.43481
"17167",79.19554
"17168",78.94896
"17169",78.70237
"17170",78.470436
"17171",78.25559
"17172",78.065155
"17173",77.89426
"17174",77.738
"17175",77.591515
"17176",77.44747
"17177",77.30343
"17178",77.16182
"17179",77.04707
"17180",77.015335
"17181",77.20088
"17182",77.74532
"17183",78.71702
"17184",80.06714
"17185",81.6321
"17186",83.17265
"17187",84.439766
"17188",85.27474
"17189",85.63363
"17190",85.57259
"17191",85.169754
"17192",84.52766
"17193",83.75372
"17194",82.950485
"17195",82.19119
"17196",81.529564
"17197",80.98512
"17198",80.552986
"17199",80.20874
"17200",79.94751
"17201",79.74975
"17202",79.62035
"17203",79.54955
"17204",79.537346
"17205",79.57397
"17206",79.64233
"17207",79.708244
"17208",79.75708
"17209",79.75708
"17210",79.70092
"17211",79.58129
"17212",79.40551
"17213",79.19066
"17214",78.9514
"17215",78.70481
"17216",78.46067
"17217",78.23117
"17218",78.02121
"17219",77.82834
"17220",77.65743
"17221",77.506065
"17222",77.37423
"17223",77.25216
"17224",77.14473
"17225",77.04219
"17226",76.93965
"17227",76.83467
"17228",76.756546
"17229",76.77608
"17230",77.04219
"17231",77.69894
"17232",78.79759
"17233",80.25269
"17234",81.881134
"17235",83.42657
"17236",84.63508
"17237",85.36996
"17238",85.62386
"17239",85.470055
"17240",84.996414
"17241",84.315254
"17242",83.53399
"17243",82.74296
"17244",82.01541
"17245",81.39773
"17246",80.902115
"17247",80.50904
"17248",80.198975
"17249",79.94751
"17250",79.74731
"17251",79.5935
"17252",79.49096
"17253",79.44213
"17254",79.43481
"17255",79.45678
"17256",79.48852
"17257",79.51293
"17258",79.50805
"17259",79.466545
"17260",79.378654
"17261",79.24681
"17262",79.07347
"17263",78.87572
"17264",78.658424
"17265",78.433815
"17266",78.2092
"17267",77.996796
"17268",77.79904
"17269",77.63058
"17270",77.48409
"17271",77.36446
"17272",77.26681
"17273",77.18135
"17274",77.103226
"17275",77.02998
"17276",76.961624
"17277",76.893265
"17278",76.83711
"17279",76.82735
"17280",76.978714
"17281",77.43038
"17282",78.294655
"17283",79.56176
"17284",81.10475
"17285",82.69901
"17286",84.088196
"17287",85.06966
"17288",85.56283
"17289",85.60433
"17290",85.27718
"17291",84.681465
"17292",83.931946
"17293",83.12871
"17294",82.35966
"17295",81.68337
"17296",81.129166
"17297",80.69947
"17298",80.37232
"17299",80.12085
"17300",79.923096
"17301",79.766846
"17302",79.65209
"17303",79.57641
"17304",79.534904
"17305",79.52514
"17306",79.537346
"17307",79.55688
"17308",79.56664
"17309",79.54955
"17310",79.49096
"17311",79.39086
"17312",79.24681
"17313",79.06615
"17314",78.86839
"17315",78.660866
"17316",78.44846
"17317",78.24094
"17318",78.04562
"17319",77.872284
"17320",77.72335
"17321",77.59884
"17322",77.488976
"17323",77.39376
"17324",77.30587
"17325",77.222855
"17326",77.152054
"17327",77.086136
"17328",77.032425
"17329",76.995804
"17330",77.0251
"17331",77.239944
"17332",77.786835
"17333",78.73411
"17334",80.03296
"17335",81.53689
"17336",83.01152
"17337",84.210266
"17338",84.97444
"17339",85.26986
"17340",85.14778
"17341",84.701
"17342",84.0296
"17343",83.245895
"17344",82.44755
"17345",81.71267
"17346",81.092545
"17347",80.601814
"17348",80.22583
"17349",79.94263
"17350",79.7351
"17351",79.58373
"17352",79.4934
"17353",79.46166
"17354",79.48608
"17355",79.54955
"17356",79.62768
"17357",79.70092
"17358",79.74975
"17359",79.75708
"17360",79.71557
"17361",79.622795
"17362",79.48608
"17363",79.31274
"17364",79.1223
"17365",78.91966
"17366",78.7219
"17367",78.536354
"17368",78.363014
"17369",78.2092
"17370",78.07248
"17371",77.94797
"17372",77.83078
"17373",77.72091
"17374",77.61593
"17375",77.51827
"17376",77.42306
"17377",77.34493
"17378",77.31075
"17379",77.41329
"17380",77.78439
"17381",78.52659
"17382",79.635
"17383",80.99977
"17384",82.41581
"17385",83.65118
"17386",84.51301
"17387",84.92561
"17388",84.92073
"17389",84.578926
"17390",83.99786
"17391",83.2752
"17392",82.50858
"17393",81.77615
"17394",81.13161
"17395",80.601814
"17396",80.19165
"17397",79.871826
"17398",79.63256
"17399",79.46166
"17400",79.34936
"17401",79.30053
"17402",79.310295
"17403",79.36889
"17404",79.4519
"17405",79.534904
"17406",79.59594
"17407",79.62035
"17408",79.59838
"17409",79.5227
"17410",79.40063
"17411",79.24437
"17412",79.063705
"17413",78.87572
"17414",78.695045
"17415",78.519264
"17416",78.35813
"17417",78.21408
"17418",78.08469
"17419",77.96994
"17420",77.86984
"17421",77.78195
"17422",77.69894
"17423",77.61837
"17424",77.53536
"17425",77.45968
"17426",77.41329
"17427",77.488976
"17428",77.821014
"17429",78.504616
"17430",79.55688
"17431",80.86305
"17432",82.24246
"17433",83.46075
"17434",84.32014
"17435",84.73029
"17436",84.72297
"17437",84.38117
"17438",83.79767
"17439",83.07988
"17440",82.33036
"17441",81.62722
"17442",81.0193
"17443",80.533455
"17444",80.16235
"17445",79.88403
"17446",79.67162
"17447",79.50805
"17448",79.38598
"17449",79.30541
"17450",79.26879
"17451",79.27123
"17452",79.30541
"17453",79.34692
"17454",79.38842
"17455",79.40795
"17456",79.3933
"17457",79.33715
"17458",79.237045
"17459",79.10521
"17460",78.9514
"17461",78.78294
"17462",78.61448
"17463",78.44846
"17464",78.2971
"17465",78.16037
"17466",78.04074
"17467",77.93576
"17468",77.840546
"17469",77.7551
"17470",77.67208
"17471",77.591515
"17472",77.50851
"17473",77.42794
"17474",77.36446
"17475",77.36202
"17476",77.51827
"17477",77.96994
"17478",78.785385
"17479",79.9353
"17480",81.28542
"17481",82.63554
"17482",83.75372
"17483",84.48127
"17484",84.771805
"17485",84.6717
"17486",84.27619
"17487",83.682915
"17488",82.99443
"17489",82.29862
"17490",81.66384
"17491",81.13405
"17492",80.72144
"17493",80.40894
"17494",80.17456
"17495",79.991455
"17496",79.835205
"17497",79.70092
"17498",79.59838
"17499",79.53246
"17500",79.50805
"17501",79.517815
"17502",79.54711
"17503",79.57641
"17504",79.59106
"17505",79.57397
"17506",79.51537
"17507",79.4226
"17508",79.29565
"17509",79.14427
"17510",78.97093
"17511",78.79027
"17512",78.61204
"17513",78.43626
"17514",78.277565
"17515",78.1384
"17516",78.01877
"17517",77.92111
"17518",77.840546
"17519",77.77707
"17520",77.72335
"17521",77.67452
"17522",77.625694
"17523",77.576866
"17524",77.5256
"17525",77.47433
"17526",77.44991
"17527",77.51339
"17528",77.789276
"17529",78.38499
"17530",79.33471
"17531",80.56519
"17532",81.91287
"17533",83.158005
"17534",84.09064
"17535",84.610664
"17536",84.715645
"17537",84.473946
"17538",83.97101
"17539",83.31426
"17540",82.598915
"17541",81.90555
"17542",81.29519
"17543",80.80446
"17544",80.430916
"17545",80.15503
"17546",79.957275
"17547",79.815674
"17548",79.71557
"17549",79.65453
"17550",79.63256
"17551",79.64965
"17552",79.693596
"17553",79.7522
"17554",79.80835
"17555",79.84741
"17556",79.852295
"17557",79.818115
"17558",79.744865
"17559",79.64233
"17560",79.517815
"17561",79.37621
"17562",79.22728
"17563",79.078354
"17564",78.93187
"17565",78.78783
"17566",78.65598
"17567",78.536354
"17568",78.42893
"17569",78.331276
"17570",78.24338
"17571",78.16525
"17572",78.08469
"17573",78.009
"17574",77.9382
"17575",77.91135
"17576",78.00656
"17577",78.34104
"17578",78.98558
"17579",79.9353
"17580",81.094986
"17581",82.2913
"17582",83.32647
"17583",84.03693
"17584",84.36652
"17585",84.33967
"17586",84.02472
"17587",83.50225
"17588",82.86992
"17589",82.210724
"17590",81.58816
"17591",81.05104
"17592",80.61646
"17593",80.27711
"17594",80.02075
"17595",79.835205
"17596",79.708244
"17597",79.639885
"17598",79.63012
"17599",79.68383
"17600",79.77661
"17601",79.886475
"17602",79.98657
"17603",80.05737
"17604",80.076904
"17605",80.04028
"17606",79.94995
"17607",79.82056
"17608",79.66186
"17609",79.49096
"17610",79.31274
"17611",79.13939
"17612",78.97337
"17613",78.82201
"17614",78.68284
"17615",78.56077
"17616",78.44846
"17617",78.34348
"17618",78.23605
"17619",78.12863
"17620",78.02365
"17621",77.945526
"17622",77.95773
"17623",78.16281
"17624",78.66331
"17625",79.48852
"17626",80.57496
"17627",81.78348
"17628",82.92363
"17629",83.807434
"17630",84.33723
"17631",84.49592
"17632",84.334785
"17633",83.931946
"17634",83.37774
"17635",82.757614
"17636",82.15701
"17637",81.62722
"17638",81.18532
"17639",80.831314
"17640",80.54566
"17641",80.31861
"17642",80.14038
"17643",80.01099
"17644",79.9353
"17645",79.91089
"17646",79.92554
"17647",79.96704
"17648",80.01343
"17649",80.04761
"17650",80.05493
"17651",80.025635
"17652",79.94751
"17653",79.82788
"17654",79.676506
"17655",79.50561
"17656",79.32983
"17657",79.15404
"17658",78.992905
"17659",78.839096
"17660",78.692604
"17661",78.555885
"17662",78.42893
"17663",78.3093
"17664",78.20187
"17665",78.10422
"17666",78.01633
"17667",77.93332
"17668",77.86008
"17669",77.84543
"17670",77.99191
"17671",78.40452
"17672",79.13939
"17673",80.16968
"17674",81.375755
"17675",82.57206
"17676",83.56817
"17677",84.23468
"17678",84.5301
"17679",84.488594
"17680",84.17853
"17681",83.685356
"17682",83.09941
"17683",82.511024
"17684",81.98123
"17685",81.53445
"17686",81.180435
"17687",80.89479
"17688",80.66529
"17689",80.46754
"17690",80.30152
"17691",80.17212
"17692",80.076904
"17693",80.02075
"17694",80.00122
"17695",80.0061
"17696",80.01587
"17697",80.01831
"17698",79.99878
"17699",79.94263
"17700",79.84497
"17701",79.71557
"17702",79.5642
"17703",79.398186
"17704",79.22484
"17705",79.05394
"17706",78.890366
"17707",78.73655
"17708",78.59983
"17709",78.47532
"17710",78.365456
"17711",78.26536
"17712",78.167694
"17713",78.07248
"17714",77.977264
"17715",77.88693
"17716",77.803925
"17717",77.7551
"17718",77.81857
"17719",78.09445
"17720",78.66331
"17721",79.537346
"17722",80.6482
"17723",81.846954
"17724",82.94072
"17725",83.76593
"17726",84.23956
"17727",84.36164
"17728",84.18829
"17729",83.80255
"17730",83.29229
"17731",82.74784
"17732",82.2327
"17733",81.78348
"17734",81.41238
"17735",81.112076
"17736",80.86061
"17737",80.638435
"17738",80.43336
"17739",80.24536
"17740",80.09155
"17741",79.97925
"17742",79.906006
"17743",79.86694
"17744",79.852295
"17745",79.84009
"17746",79.818115
"17747",79.77173
"17748",79.69848
"17749",79.59838
"17750",79.46899
"17751",79.31762
"17752",79.151596
"17753",78.97826
"17754",78.802475
"17755",78.63889
"17756",78.48997
"17757",78.35325
"17758",78.23117
"17759",78.12375
"17760",78.02609
"17761",77.93576
"17762",77.855194
"17763",77.78195
"17764",77.7087
"17765",77.64034
"17766",77.5964
"17767",77.62081
"17768",77.81369
"17769",78.26536
"17770",79.009995
"17771",80.0061
"17772",81.129166
"17773",82.210724
"17774",83.07744
"17775",83.62188
"17776",83.8172
"17777",83.70489
"17778",83.353325
"17779",82.85039
"17780",82.27909
"17781",81.71999
"17782",81.22682
"17783",80.82399
"17784",80.5066
"17785",80.2649
"17786",80.07202
"17787",79.91821
"17788",79.79614
"17789",79.708244
"17790",79.65453
"17791",79.63256
"17792",79.635
"17793",79.64477
"17794",79.64965
"17795",79.63256
"17796",79.59106
"17797",79.51537
"17798",79.40795
"17799",79.27123
"17800",79.11742
"17801",78.958725
"17802",78.79759
"17803",78.64866
"17804",78.51438
"17805",78.39231
"17806",78.277565
"17807",78.17258
"17808",78.07248
"17809",77.97238
"17810",77.87961
"17811",77.79416
"17812",77.72091
"17813",77.659874
"17814",77.63058
"17815",77.68673
"17816",77.925995
"17817",78.42161
"17818",79.19066
"17819",80.17212
"17820",81.24147
"17821",82.21805
"17822",82.94072
"17823",83.33379
"17824",83.387505
"17825",83.160446
"17826",82.72831
"17827",82.18387
"17828",81.61501
"17829",81.08766
"17830",80.638435
"17831",80.27711
"17832",79.99634
"17833",79.77417
"17834",79.59838
"17835",79.45434
"17836",79.34692
"17837",79.28344
"17838",79.26879
"17839",79.28588
"17840",79.327385
"17841",79.37621
"17842",79.41039
"17843",79.41772
"17844",79.39086
"17845",79.3225
"17846",79.217514
"17847",79.08568
"17848",78.93675
"17849",78.785385
"17850",78.63889
"17851",78.50706
"17852",78.38987
"17853",78.28733
"17854",78.20187
"17855",78.12863
"17856",78.06271
"17857",78.00412
"17858",77.94797
"17859",77.8967
"17860",77.840546
"17861",77.78439
"17862",77.74044
"17863",77.73556
"17864",77.84543
"17865",78.167694
"17866",78.77318
"17867",79.64233
"17868",80.69703
"17869",81.778595
"17870",82.71122
"17871",83.346
"17872",83.63409
"17873",83.58526
"17874",83.2752
"17875",82.78447
"17876",82.213165
"17877",81.636986
"17878",81.129166
"17879",80.71412
"17880",80.39918
"17881",80.164795
"17882",79.98657
"17883",79.84009
"17884",79.71801
"17885",79.61547
"17886",79.54223
"17887",79.500725
"17888",79.48852
"17889",79.49584
"17890",79.517815
"17891",79.534904
"17892",79.534904
"17893",79.50805
"17894",79.447014
"17895",79.35424
"17896",79.23949
"17897",79.114975
"17898",78.98558
"17899",78.86107
"17900",78.74143
"17901",78.626686
"17902",78.51682
"17903",78.41184
"17904",78.31907
"17905",78.24338
"17906",78.18967
"17907",78.153046
"17908",78.13107
"17909",78.11398
"17910",78.101776
"17911",78.08957
"17912",78.0798
"17913",78.0676
"17914",78.06027
"17915",78.06027
"17916",78.10666
"17917",78.28977
"17918",78.71458
"17919",79.429924
"17920",80.41627
"17921",81.566185
"17922",82.701454
"17923",83.63653
"17924",84.23956
"17925",84.46906
"17926",84.35676
"17927",83.98566
"17928",83.43633
"17929",82.811325
"17930",82.196075
"17931",81.654076
"17932",81.21706
"17933",80.89235
"17934",80.655525
"17935",80.479744
"17936",80.3357
"17937",80.20874
"17938",80.10132
"17939",80.01343
"17940",79.94507
"17941",79.903564
"17942",79.88159
"17943",79.87427
"17944",79.871826
"17945",79.8645
"17946",79.84253
"17947",79.79126
"17948",79.708244
"17949",79.588615
"17950",79.4519
"17951",79.30053
"17952",79.14671
"17953",78.992905
"17954",78.853745
"17955",78.72678
"17956",78.6096
"17957",78.50706
"17958",78.42161
"17959",78.35081
"17960",78.294655
"17961",78.25559
"17962",78.23361
"17963",78.221405
"17964",78.221405
"17965",78.22629
"17966",78.23117
"17967",78.23605
"17968",78.23361
"17969",78.221405
"17970",78.22385
"17971",78.294655
"17972",78.54368
"17973",79.061264
"17974",79.88159
"17975",80.94118
"17976",82.1033
"17977",83.177536
"17978",83.99298
"17979",84.454414
"17980",84.55695
"17981",84.34699
"17982",83.895325
"17983",83.28985
"17984",82.62333
"17985",81.97879
"17986",81.41726
"17987",80.970474
"17988",80.64088
"17989",80.4065
"17990",80.24048
"17991",80.12329
"17992",80.04028
"17993",79.99878
"17994",79.991455
"17995",80.01831
"17996",80.06958
"17997",80.12573
"17998",80.16724
"17999",80.184326
"18000",80.16968
"18001",80.11597
"18002",80.025635
"18003",79.906006
"18004",79.764404
"18005",79.60815
"18006",79.447014
"18007",79.28832
"18008",79.14183
"18009",79.009995
"18010",78.89525
"18011",78.79271
"18012",78.69993
"18013",78.6218
"18014",78.551
"18015",78.4802
"18016",78.41428
"18017",78.348366
"18018",78.28733
"18019",78.25315
"18020",78.30686
"18021",78.54856
"18022",79.063705
"18023",79.869385
"18024",80.89967
"18025",82.022736
"18026",83.055466
"18027",83.826965
"18028",84.244446
"18029",84.30793
"18030",84.068665
"18031",83.60479
"18032",83.00908
"18033",82.36942
"18034",81.75174
"18035",81.20485
"18036",80.74586
"18037",80.38453
"18038",80.10376
"18039",79.8938
"18040",79.73998
"18041",79.63744
"18042",79.586174
"18043",79.57885
"18044",79.61547
"18045",79.674065
"18046",79.73998
"18047",79.79126
"18048",79.815674
"18049",79.7937
"18050",79.73022
"18051",79.622795
"18052",79.48608
"18053",79.32983
"18054",79.1638
"18055",79.00023
"18056",78.84154
"18057",78.692604
"18058",78.555885
